PROBABA,1,0,0
PROCEDE,0,2,0
PROCESO,1,0,0
PROCURA,0,1,1
PROCURE,0,4,0
PROCURO,0,1,0
PRODIGO,1,1,0
PRODUCE,0,3,3
PRODUJO,1,4,2
PROEZAS,0,2,0
PROFESA,0,3,0
PROFESO,0,1,0
PROFETA,0,0,10
PROHIBO,0,1,1
PROJECT,0,1,0
PROJIMO,0,1,0
PROLOGO,0,1,4
PROMESA,1,0,6
PROMETO,0,0,4
PROPIAS,1,2,3
PROPIOS,0,8,6
PROPONE,0,2,0
PROPUSO,0,1,0
PROTEGE,1,2,0
PROTEJA,0,1,0
PROXIMA,3,7,7
PROXIMO,3,6,1
PRUEBAS,0,11,0
PUBLICA,1,1,0
PUBLICO,8,0,14
PUCHERO,1,0,0
PUDIERA,3,8,4
PUDIESE,0,0,5
PUDISTE,0,0,1
PUEBLOS,4,3,11
PUENTES,0,0,1
PUERTAS,5,8,15
PUESTAS,0,1,0
PUESTOS,0,3,1
PUNTUAL,0,1,0
PUPILAS,1,2,2
PUSIERA,1,1,1
PUSIMOS,0,0,2
PUÑALES,0,1,0
QUEDABA,13,8,3
QUEDADO,2,2,3
QUEDARA,1,3,1
QUEDARE,0,0,1
QUEDASE,0,0,1
QUEDOSE,0,8,0
QUEJABA,3,0,0
QUEJADO,1,1,0
QUEJARE,0,0,1
QUEJIDO,1,0,0
QUELLOS,0,1,0
QUEMABA,1,0,0
QUEMADA,1,0,0
QUEMADO,0,1,1
QUEREIS,0,0,2
QUERIAN,12,1,1
QUERIAS,0,0,1
QUERIDA,0,9,0
QUERIDO,4,8,13
QUERRAS,0,1,0
QUEVEDO,0,0,1
QUIEBRE,0,0,1
QUIENES,0,10,8
QUIERAN,1,0,0
QUIERAS,2,2,5
QUIEREN,3,5,2
QUIERES,2,3,8
QUIETAS,0,1,1
QUIJOTE,0,0,1
QUIMERA,1,0,0
QUINQUE,0,5,0
QUITABA,1,1,0
QUITADO,1,1,0
RABILLO,0,1,0
RABIOSA,1,0,0
RABIOSO,1,0,0
RABOSAS,3,0,0
RADICAL,0,1,0
RAMADAN,0,0,1
RAMAJES,1,0,0
RAMBAUD,0,0,1
RAPIDAS,0,1,0
RAPIDEZ,1,8,1
RAPIDOS,1,3,0
RAPIÑAS,0,1,0
RAREZAS,0,0,1
RASCABA,0,1,0
RASCOSE,0,1,0
RASGABA,2,0,0
RASGASE,1,0,0
RASGUEN,0,0,1
RASTROS,0,1,0
RATONES,0,0,1
RAYADAS,1,0,0
RAZONES,3,1,1
REALCEN,0,1,0
REALEZA,0,0,1
REALIZA,0,1,0
REBELDE,1,2,2
RECALCO,0,1,0
RECELOS,0,1,0
RECHAZO,0,0,2
RECIBIA,4,1,0
RECIBIO,3,4,0
RECIBIR,0,9,1
RECITAR,0,0,2
RECITAS,0,0,1
RECOBRA,0,0,2
RECOBRE,0,0,2
RECOBRO,2,2,2
RECOGEN,0,1,0
RECOGER,0,1,1
RECOGIA,1,1,0
RECOGIO,2,2,2
RECORDE,1,0,1
RECORDO,0,2,2
RECORRI,0,0,2
RECURSO,1,0,2
REDONDA,2,0,0
REDONDO,3,0,2
REDUCIA,1,0,0
REFERIR,0,1,0
REFIERE,0,1,1
REFIRIO,0,0,5
REFLEJA,1,0,0
REFLEJO,2,2,1
REFLUJO,0,1,0
REFORMA,0,1,0
REFUGIO,1,0,0
REGABAN,0,0,1
REGALAR,0,0,1
REGALOS,0,0,2
REGANDO,1,0,0
REGAÑAN,0,1,0
REGAÑES,0,0,1
REGIMEN,0,2,0
REGNIER,0,0,1
REGRESA,0,0,2
REGRESE,0,0,6
REGRESO,2,0,12
REGULAR,0,3,0
REHUYEN,1,0,0
REINABA,3,3,0
REINADO,0,2,1
REIRIAN,1,0,0
REIRNOS,0,0,1
REITERO,0,0,2
RELATAR,1,1,0
RELATOS,0,0,9
RELEASE,0,1,0
RELIEVE,1,0,0
RELLENO,0,0,1
RELUCIR,0,0,1
REMANGO,0,0,3
REMEDAR,0,1,0
REMEDIA,0,1,0
REMEDIO,6,3,15
REMOJON,1,0,0
REMONTO,1,0,0
REMOTAS,0,0,1
REMOTOS,0,0,2
REMOVER,0,1,0
REMOVIA,1,0,0
RENACER,0,3,0
RENACIA,0,1,0
RENDIDA,0,0,1
RENDIDO,1,3,6
RENGLON,0,2,1
RENIEGA,0,0,1
REPARAR,0,3,0
REPARAS,0,1,0
REPARTA,0,1,0
REPARTI,0,0,1
REPASAR,1,1,0
REPENTE,2,3,1
REPETIA,0,1,0
REPETIR,1,2,1
REPITIO,0,0,4
REPLETA,2,0,2
REPLETO,2,1,0
REPLICO,0,0,13
REPONER,0,1,0
REPOSAR,1,0,0
RESBALE,0,0,1
RESCATE,0,0,2
RESERVA,1,0,1
RESERVE,0,0,1
RESERVO,0,0,1
RESIDIA,1,0,0
RESIDIO,0,1,0
RESIDUO,0,1,0
RESISTA,0,1,0
RESORTE,1,0,0
RESPETA,0,1,0
RESPETO,4,10,1
RESPIRO,1,0,0
RESULTA,1,1,0
RESULTE,0,2,0
RESUMEN,0,4,1
RETABLO,1,0,0
RETANDO,0,1,0
RETORCI,0,0,1
RETRASO,0,1,0
RETRATO,0,6,0
RETUMBO,0,0,1
REUNIAN,0,1,0
REUNIDA,1,0,0
REUNION,3,2,0
REVELAN,0,0,1
REVELAR,0,2,3
REVENTO,0,0,1
REVISAR,0,0,1
REVISTE,0,1,1
REVIVIR,0,3,0
REVOLCO,0,0,1
REZANDO,1,1,0
RIBAZOS,4,0,0
RICARDO,0,1,0
RIESGOS,1,1,0
RIGIDEZ,1,0,0
RIGORES,0,1,0
RIMADAS,0,0,1
RIQUEZA,2,0,3
RISUEÑA,0,0,1
RISUEÑO,2,0,0
RITMICO,1,0,0
RIZADAS,1,0,0
RIÑONES,2,0,0
ROBADOS,0,1,0
ROBANDO,0,1,0
ROBARLE,1,1,0
ROBARME,0,1,0
ROBARON,1,0,0
ROBASEN,1,0,0
ROBUSTA,1,1,0
ROBUSTO,0,2,3
ROCIALA,0,0,1
ROCINES,2,0,0
RODABAN,1,0,0
RODAMOS,1,0,0
RODANDO,1,0,0
RODARON,1,0,0
RODEABA,1,1,1
RODEADA,1,0,0
RODEADO,2,3,2
RODILLA,2,1,0
ROGARON,0,0,1
ROGARTE,0,0,1
ROJIZAS,1,0,0
ROMANOS,1,1,2
ROMERIA,0,0,1
RONDABA,1,0,0
ROPEROS,0,0,2
ROSADAS,0,1,0
ROSALES,1,0,0
ROSARIO,2,5,0
ROSTROS,1,5,0
ROVELES,2,0,0
ROYENDO,1,0,0
ROZABAN,0,1,0
ROZADOS,1,0,0
ROZANDO,1,1,0
RUBORES,0,1,0
RUDEZAS,0,0,1
RUGIDOS,0,3,0
RUIDOSA,1,0,0
RUIDOSO,2,1,0
RUMBOSO,0,1,0
RUMORES,2,0,0
RUPTURA,0,0,3
RUSTICA,0,2,1
RUSTICO,1,0,0
SABADOS,2,0,0
SABANAS,1,0,0
SABEMOS,0,1,2
SABERLA,0,0,1
SABERLO,2,0,1
SABERSE,1,0,0
SACABAN,3,0,0
SACADAS,0,0,1
SACADOS,0,1,1
SACANDO,4,1,2
SACARAN,1,0,0
SACARLA,0,0,3
SACARLE,0,1,0
SACARON,0,2,1
SACARSE,0,2,0
SACARTE,0,0,2
SACIADO,0,1,0
SACUDIO,0,0,2
SACUDIR,0,1,1
SAGRADA,0,3,1
SAGRADO,0,4,2
SAINETE,0,2,0
SALARIO,0,0,1
SALDRAS,2,0,2
SALDRIA,0,1,0
SALIDAD,0,1,0
SALIDOS,0,2,0
SALIERA,2,2,1
SALIESE,1,0,0
SALIMOS,0,0,5
SALIRLE,1,0,0
SALOMON,0,0,1
SALONES,3,7,1
SALTABA,5,2,0
SALUDAR,0,2,3
SALUDOS,0,2,3
SALVABA,1,0,0
SALVADO,2,2,6
SALVAJE,1,3,0
SALVARA,0,0,1
SANDALO,0,0,2
SANGRAR,0,0,1
SAQUITO,1,0,2
SARDINA,1,0,0
SARNOSO,0,1,0
SASTRES,0,0,3
SATANAS,0,1,1
SATURNO,0,0,1
SECARSE,2,0,0
SECCION,0,2,0
SECRETA,0,1,2
SECRETO,1,7,10
SEDOSAS,1,0,0
SEDOSOS,0,0,1
SEGANDO,1,0,0
SEGUIAN,4,2,1
SEGUIDA,4,0,71
SEGUIDO,2,2,1
SEGUNDA,2,2,21
SEGUNDO,1,0,11
SEGUROS,0,0,1
SELECTA,0,0,1
SEMANAS,3,0,0
SEMILLA,0,0,1
SEMITAS,0,0,1
SENTABA,2,0,0
SENTADA,0,2,3
SENTADO,4,2,11
SENTAOS,0,0,1
SENTARA,0,1,1
SENTARE,0,0,1
SENTASE,0,0,1
SENTIAN,1,1,0
SENTIDO,2,4,5
SENTIRA,1,0,0
SENTOSE,0,3,0
SEPARAN,0,1,0
SEPARAR,0,1,0
SEPTIMA,0,0,1
SEPULTE,0,0,1
SEQUITO,0,0,1
SERAFIN,1,0,0
SEREMOS,0,1,0
SERENOS,1,1,0
SERVIAN,1,1,1
SERVIDO,0,2,2
SERVIRA,0,0,1
SERVIRE,0,0,1
SESAMOS,0,0,1
SESENTA,2,1,2
SETENTA,2,1,2
SEVILLA,0,4,0
SEÑALAR,0,0,2
SEÑALES,0,4,1
SEÑORAS,5,2,9
SEÑORES,6,2,2
SEÑORON,1,0,0
SIEMPRE,38,53,22
SIENTAS,0,0,2
SIENTEN,0,1,0
SIENTES,0,1,0
SILABAS,0,1,0
SILBIDO,2,0,0
SIMPLES,1,3,2
SINDBAD,0,0,2
SISTEMA,0,2,0
SITUADA,0,0,4
SITUADO,0,1,1
SOBRINA,0,1,0
SOBRINO,1,1,2
SOCORRO,0,1,0
SOFOCAR,1,0,0
SOLARES,1,0,0
SOLDADO,1,6,0
SOLEDAD,3,1,7
SOLEMNE,2,1,0
SOLIDAS,0,0,1
SOLIDOS,0,0,1
SOLTABA,1,0,0
SOLTERA,1,0,1
SOLTERO,4,0,1
SOMBART,0,0,2
SOMBRAS,1,4,0
SOMBRIA,1,2,0
SOMBRIO,1,1,0
SONABAN,5,1,0
SONANDO,2,0,0
SONARON,2,6,0
SONDEAR,1,1,0
SONETOS,0,1,0
SONIDOS,1,2,1
SONNICA,0,0,2
SONORAS,0,1,0
SONREIA,5,4,1
SONREIR,1,4,1
SONRIEN,0,1,0
SONRISA,15,14,8
SOPETON,0,1,0
SOPLABA,3,0,1
SOPLADO,1,0,0
SOPLARA,0,0,1
SORBETE,0,0,1
SORDINA,0,1,2
SOSIEGO,0,0,1
SOSLAYO,0,1,0
SOSTUVE,0,0,1
SOTANAS,1,4,0
SOÑADAS,0,0,2
SOÑANDO,0,1,1
SPANISH,0,1,0
SPENCER,0,0,1
STEFANE,0,0,1
SUBASTA,1,0,0
SUBCOPA,0,0,1
SUBLIME,0,3,2
SUCEDIA,1,0,0
SUCEDIO,0,0,1
SUCESOS,0,10,1
SUDARIO,0,0,3
SUELTAS,1,1,1
SUELTOS,0,0,1
SUERTES,1,0,0
SUFRIDA,1,0,1
SUFRIDO,2,0,3
SUJETAR,1,0,0
SUJETOS,0,2,0
SULEIKA,0,0,1
SULTANA,0,0,1
SULTANI,0,0,1
SUNNITA,0,0,1
SUPERAR,0,0,1
SUPIERA,0,3,2
SUPIESE,0,0,2
SUPLICA,0,0,2
SUPLICO,0,0,3
SUPONES,0,0,1
SUPONGO,0,1,0
SUPONIA,0,0,1
SUPREMA,0,1,0
SUPREMO,0,1,0
SURCADA,0,1,0
SURCADO,0,2,0
SURGIAN,1,1,0
SURGIDO,0,1,0
SUSPIRO,1,1,0
SUSURRO,0,2,0
SUTILES,0,0,2
TABERNA,8,2,0
TABLADO,1,0,0
TACTICA,0,3,0
TAIMADA,0,0,1
TALADOS,1,0,0
TALEGOS,1,0,0
TALENTO,0,7,3
TALLABA,0,1,0
TALLADA,0,1,0
TALONES,0,1,0
TAMAÑOS,0,2,0
TAMBIEN,13,16,50
TAMPOCO,0,10,5
TAPARON,1,0,0
TAPARSE,1,0,0
TAPICES,0,0,7
TARDABA,0,0,1
TARDADO,0,0,1
TARDARA,1,2,0
TARTANA,8,0,2
TAÑERLO,0,0,1
TEATRAL,0,1,0
TEATROS,1,0,0
TEJADOS,1,2,0
TEJIDAS,0,0,1
TEJIDOS,0,0,1
TEMBLAR,1,0,1
TEMERLO,0,0,1
TEMIBLE,2,1,0
TEMIERA,4,0,0
TEMORES,0,0,3
TENACES,0,1,0
TENAZAS,0,1,0
TENDIDA,1,1,3
TENDIDO,4,1,5
TENDRAN,0,0,2
TENDRAS,2,0,2
TENDRIA,3,9,1
TENEMOS,3,7,4
TENERLE,0,1,1
TENERME,0,1,0
TENGAIS,0,0,2
TENTADO,0,2,0
TENTASE,1,0,0
TERCERA,2,2,15
TERCERO,0,0,3
TERMINA,0,1,4
TERMINE,0,2,0
TERMINO,4,3,3
TERNERO,0,0,12
TERRAZA,0,0,1
TERRENA,0,0,1
TERRENO,1,2,0
TERRUÑO,1,1,0
TERSURA,1,0,0
TESOROS,0,0,3
TESTERO,0,0,1
TESTIGO,1,1,2
TETRICA,1,2,0
TETRICO,0,1,0
TIBURON,1,0,0
TIEMBLE,0,1,0
TIEMBLO,0,1,0
TIEMPOS,14,22,3
TIENDAS,0,0,5
TIENTAS,1,1,0
TIERNAS,0,1,0
TIERRAS,1,1,1
TIMIDAS,1,0,1
TIMIDEZ,2,0,1
TIMIDOS,0,1,0
TIMONEL,1,0,0
TINAYRE,0,0,1
TINTERO,0,0,4
TIRABAN,1,0,0
TIRADOR,1,0,0
TIRANDO,1,1,1
TIRANIA,0,3,1
TIRANOS,0,1,0
TIRANTE,1,0,0
TIRARLE,0,1,0
TIRARLO,0,1,0
TIRARON,2,0,0
TIRASEN,2,0,0
TIROTEO,0,1,0
TIZONES,0,0,1
TIÑENDO,1,0,0
TIÑERON,1,0,0
TOALLAS,0,0,1
TOBILLO,1,0,0
TOCABAN,1,1,1
TOCADOR,1,2,0
TOCANDO,0,2,0
TOCANTE,0,2,0
TOCARLE,2,0,0
TOCASEN,1,0,0
TODAVIA,3,11,17
TOLERAR,0,1,1
TOLSTOI,0,0,1
TOMABAN,1,0,0
TOMAMOS,0,0,1
TOMANDO,2,5,3
TOMARLO,1,0,0
TOMARME,0,0,1
TOMARON,1,0,0
TOMARSE,0,2,0
TOMEMOS,0,0,1
TONILLO,0,3,0
TOPANDO,0,1,0
TORCIDA,1,0,0
TORCIDO,0,0,1
TORNARE,0,0,1
TORNOSE,0,2,0
TORPEZA,2,0,0
TORRERO,0,1,0
TORTURA,0,0,2
TOSTABA,1,0,0
TOZUDOS,1,0,0
TRABAJA,1,1,1
TRABAJO,17,6,7
TRABUCO,1,3,0
TRADUCE,0,0,2
TRAEDLE,0,0,1
TRAERLA,0,1,0
TRAERLO,0,0,1
TRAERTE,0,0,1
TRAFICO,0,1,0
TRAGABA,1,0,0
TRAGADO,2,1,0
TRAGARA,0,1,0
TRAGICO,0,1,0
TRAIDAS,1,0,0
TRAIDOR,0,3,1
TRAIGAN,1,1,2
TRAJERA,0,1,0
TRAJESE,0,0,2
TRAMPAS,0,1,0
TRANCES,1,0,0
TRANVIA,1,0,0
TRASERA,0,0,1
TRASERO,0,0,2
TRASTOS,1,0,0
TRATABA,4,0,0
TRATADO,1,1,0
TRATAME,1,0,0
TRATARA,1,1,0
TRATASE,0,1,0
TRAZABA,1,0,0
TRECHOS,0,1,0
TREINTA,8,2,1
TREMULA,2,1,0
TREMULO,0,0,1
TRIBUNA,0,1,0
TRIENIO,0,1,0
TRISTES,2,2,3
TRIUNFE,0,1,0
TRIUNFO,2,7,1
TROCOSE,1,1,0
TROPEZO,2,1,0
TROTADO,1,0,0
TRUENOS,0,1,0
TUERTOS,0,0,9
TUFILLO,0,1,0
TUMBATE,0,0,1
TUPIDAS,1,0,0
TURBADO,0,1,1
TUVIERA,2,2,0
TUVIESE,0,0,2
TUVIMOS,1,1,0
TUVISTE,0,0,5
ULTIMAS,5,7,0
ULTIMOS,5,2,1
UNIERON,0,1,0
UNIRNOS,1,0,0
UNTARME,0,0,1
UNTARTE,0,0,1
URGENTE,1,0,1
USTEDES,5,7,0
VACANTE,0,1,0
VACILAR,0,1,0
VAGANDO,1,0,1
VAGONES,2,0,0
VALERIO,0,0,1
VALERME,0,0,1
VALIOSA,0,1,0
VALIOSO,0,1,0
VAMPIRO,0,0,7
VANIDAD,0,1,1
VAPORES,2,0,0
VARALES,1,0,0
VARAZOS,0,0,2
VARONES,0,0,1
VARONIL,0,4,0
VAYAMOS,0,2,0
VECINAS,8,3,0
VECINOS,17,6,2
VEIAMOS,2,0,0
VEIANSE,1,2,1
VEJETES,1,0,0
VELADAS,1,0,0
VELADOR,0,1,0
VELARAN,0,0,1
VELASCO,0,0,1
VELILLO,3,0,2
VELLOSO,1,0,0
VELOCES,0,1,0
VENCIDA,3,1,1
VENCIDO,1,2,1
VENDERE,0,0,2
VENDIDO,0,1,0
VENDRAS,0,0,1
VENENOS,0,1,0
VENGADO,1,0,0
VENGARE,0,0,1
VENGUES,0,0,1
VENIDAS,1,1,0
VENIDOS,0,0,1
VENIMOS,0,1,0
VENTAJA,1,1,0
VENTANA,0,7,1
VENTURA,0,1,1
VERANEO,1,0,0
VERDOSO,1,0,0
VERDUGO,4,1,3
VEREMOS,0,3,2
VERSADA,0,0,2
VERSADO,0,1,1
VERSION,0,0,3
VERTICE,1,0,0
VERTIGO,0,1,1
VESTIAN,0,1,0
VESTIDA,4,0,4
VESTIDO,2,5,5
VETEADA,1,0,0
VETUSTO,0,1,0
VIAJABA,2,0,0
VIAJADO,0,0,1
VIAJERO,3,0,1
VIBORAS,0,1,0
VICARIO,0,3,1
VICENTE,0,3,2
VICTIMA,4,9,3
VIDRIOS,0,3,1
VIENTOS,1,1,1
VIENTRE,7,0,2
VIERAIS,0,0,1
VINIERA,2,1,1
VINISTE,0,0,3
VIOLETA,1,0,0
VIRILES,0,0,1
VISAJES,0,1,0
VISCOSA,1,0,0
VISIBLE,1,3,0
VISIRES,0,0,9
VISITAR,1,3,5
VISITAS,1,11,1
VISTETE,0,0,1
VISTOSO,0,1,0
VITALES,0,0,1
VITORIA,0,2,0
VIVERES,0,0,1
VIVEROS,3,0,0
VIVIDAS,0,0,2
VIVIERA,1,0,0
VIVIMOS,0,1,6
VIVIRIA,1,0,0
VIÑETAS,0,0,1
VOLANDO,1,0,4
VOLARAN,0,0,1
VOLUBLE,0,1,0
VOLUMEN,0,0,12
VOLVERA,0,3,2
VOLVERE,0,3,3
VOLVIAN,1,0,0
VOMITAR,0,0,1
VORACES,1,0,0
VUELTAS,0,0,4
VUELVAN,0,1,0
VUELVAS,0,0,4
VUELVEN,1,0,1
VUELVES,0,0,5
VUESTRA,1,36,15
VUESTRO,0,4,6
ZAFIROS,0,0,1
ZAMARRA,1,0,0
ZAPATOS,6,4,0
ZOBEIDA,0,0,16
ZOZOBRA,1,4,0
ZUMBABA,1,0,0
